File,Transcription,Subset_Name
1249120_44294866_30296550.wav,{'text': ' The crushing sensation on my heart leave me breathless.'},validate
1249120_44294866_20041027.wav,{'text': ' I am disappointed.'},validate
1249120_44294866_29285051.wav,{'text': ' And having runic nose.'},validate
1249120_44294866_13068476.wav,"{'text': "" The area around my heart doesn't feel good.""}",validate
1249120_44294866_19000724.wav,"{'text': ' When I stand up too quickly, I start to feel dizzy and lightheaded.'}",validate
1249120_44294866_21761084.wav,{'text': ' I got acne when I had titty.'},validate
1249120_44294866_16718315.wav,{'text': ' I get a knee pain when I walk a lot'},validate
1249120_44294866_29194304.wav,{'text': ' I usually have a bad cough when I get food.'},validate
1249120_44294866_30450066.wav,{'text': ' I have a neck pain when I sit in front of my laptop.'},validate
1249120_44294866_15891095.wav,{'text': ' I have shoulder pain when I try to carry my groceries.'},validate
1249120_44294866_107429604.wav,"{'text': ' Every time I comb my hair, there are so many hairs in my comb.'}",validate
1249120_44294866_18570665.wav,{'text': ' I have a rupseum on my face.com and go.'},validate
1249120_44294866_52604131.wav,"{'text': ' stiffness, inability to look right or left except by moving the whole body'}",validate
1249120_44294866_49687487.wav,{'text': ' I had an accident and my wound was opened when I arrived to hospital.'},validate
1249120_44294866_43326442.wav,{'text': ' I have a vein in my elbow joint.'},validate
1249120_44294866_58377113.wav,"{'text': ' Sometimes when it is cold outside, my face hurts, especially around the peoples that are ready to go.'}",validate
1249120_44294866_52206190.wav,{'text': ' My shoulder has a great pain.'},validate
1249120_44294866_53414183.wav,"{'text': "" I'm not God. I'm feeling so cold.""}",validate
1249120_44294866_53713877.wav,{'text': ' I feel very hard to breathe.'},validate
1249120_44294866_56914981.wav,{'text': ' My lower back hurts but it improves if I stretch it.'},validate
1249120_44294866_52332577.wav,"{'text': "" I don't do anything at home and still I feel exhausted.""}",validate
1249120_44294866_57205296.wav,{'text': ' I feel a burning sensation in my gut about 2 hours after each meal.'},validate
1249120_44294866_38949666.wav,{'text': ' Files call is cracked like nuts.'},validate
1249120_44294866_39510206.wav,"{'text': ' I love to grab them, but I get a terrible pinch in my lower back when I lean over.'}",validate
1249120_44294866_72495478.wav,"{'text': "" My head hurts when I'm doing this""}",validate
1249120_44294866_69316456.wav,{'text': ' My hair is falling out after I take a shower.'},validate
1249120_44294866_73599319.wav,"{'text': ' When I force my eyes to view, I have blurry vision.'}",validate
1249120_44294866_67568437.wav,"{'text': "" My hair isn't well.""}",validate
1249120_44294866_64368433.wav,{'text': ' I was traveling by ship and I feel dizzy'},validate
1249120_44294866_61770999.wav,"{'text': ' When I move on my shoulder, pain shoots down my arms.'}",validate
1249120_44294866_74679338.wav,"{'text': "" I have a stomach ache and I can't eat anything.""}",validate
1249120_44294866_76461050.wav,"{'text': "" My neck is annoying me. I can't sleep because of it.""}",validate
1249120_44294866_60643161.wav,"{'text': "" I can't stand up or sit down. I have a pain in my back. That annoys me.""}",validate
1249120_44294866_63987415.wav,"{'text': ' When I raise my head, I feel pain in my shoulder.'}",validate
1249120_44294866_63568111.wav,{'text': ' I feel a great pain in my shoulder when I try to lift something heavy.'},validate
1249120_44294866_68130365.wav,{'text': ' I have a pain in my stomach.'},validate
1249120_44294866_61858983.wav,{'text': ' I got injured exercising.'},validate
1249120_44294866_77416341.wav,{'text': ' The warming system of my house is broken and feels cold.'},validate
1249120_44294866_63476113.wav,"{'text': "" I was watching TV and it's hopefully have a better vision""}",validate
1249120_44294866_90929031.wav,{'text': ' It is like I have a needle push and throw my arrow'},validate
1249120_44294866_86233279.wav,"{'text': "" I have a blurry vision and it can't see in the darkness. What is the reason doctor?""}",validate
1249120_44294866_90790242.wav,{'text': ' it adds from end center of top'},validate
1249120_44294866_98831261.wav,"{'text': ' I feel dizzy when I sit in front of my laptop for an hour or two, what possibly could be the reason.'}",validate
1249120_44294866_80026823.wav,{'text': ' I felt my heart hurt when I ran for a long distance.'},validate
1249120_44294866_96337692.wav,"{'text': ' When it bends over, I get a shooting bang down my back.'}",validate
1249120_44294866_89734541.wav,{'text': ' My entire body is breathing'},validate
1249120_44294866_78490603.wav,{'text': ' My nose is congested all the time and there is this glowy secretion in my throat that make it impossible for me to sleep. I often have to not sit down.'},validate
1249120_44294866_94282612.wav,{'text': ' I have terrible pain in my heart'},validate
1249120_44294866_94374240.wav,"{'text': "" I feel something hurt me in taking breath and I can't take my breath.""}",validate
1249120_44294866_92792208.wav,"{'text': ' When I stand up too quickly, I start to feel dizzy and lightheaded.'}",validate
1249120_44323331_14650475.wav,{'text': ' I can hardly breathe'},validate
1249120_44294866_99659302.wav,{'text': ' I feel a soreness in my knees when I walk.'},validate
1249120_44323331_13821399.wav,{'text': ' the'},validate
1249120_44323331_16235297.wav,{'text': ' the'},validate
1249120_44323331_15655234.wav,{'text': ' when I remember here I feel down'},validate
1249120_44323331_109641805.wav,{'text': ' the'},validate
1249120_44323331_16590901.wav,{'text': ' the'},validate
1249120_44323331_22225771.wav,{'text': ' the'},validate
1249120_44323331_12481133.wav,{'text': ' the'},validate
1249120_44323331_18782425.wav,{'text': ' the'},validate
1249120_44323331_20802934.wav,{'text': ' I cannot be a'},validate
1249120_44323331_10095808.wav,{'text': ' the'},validate
1249120_44323331_17693815.wav,{'text': ' I cannot bark because of'},validate
1249120_44323331_15039513.wav,{'text': ' I get IE John. Where I try to'},validate
1249120_44323331_24602215.wav,{'text': ' the'},validate
1249120_44323331_27898617.wav,{'text': ' I feel easy whenever I stand up.'},validate
1249120_44323331_24461872.wav,{'text': ' I cannot stop going.'},validate
1249120_44323331_30817447.wav,{'text': ' the'},validate
1249120_44323331_28822792.wav,{'text': ' the'},validate
1249120_44323331_26386155.wav,{'text': ' the'},validate
1249120_44323331_23606264.wav,{'text': ' I'},validate
1249120_44323331_25847807.wav,{'text': ' the'},validate
1249120_44323331_22949427.wav,{'text': ' the'},validate
1249120_44323331_25968681.wav,{'text': ' I have'},validate
1249120_44323331_26408664.wav,{'text': ' the'},validate
1249120_44323331_23843315.wav,{'text': ' my son I scared had made with an old road or add that sport has become in the end and you like it is'},validate
1249120_44323331_26313266.wav,{'text': ' I am'},validate
1249120_44323331_53313006.wav,{'text': ' the'},validate
1249120_44323331_59510879.wav,{'text': ' and'},validate
1249120_44323331_54400222.wav,{'text': ' the'},validate
1249120_44323331_34357709.wav,{'text': ' my old'},validate
1249120_44323331_55722581.wav,{'text': ' the'},validate
1249120_44323331_47564425.wav,{'text': ' the'},validate
1249120_44323331_33624071.wav,{'text': ' the'},validate
1249120_44323331_51610812.wav,{'text': ' the'},validate
1249120_44323331_38538892.wav,{'text': ' I had a thought that you might want'},validate
1249120_44323331_42291661.wav,{'text': ' I have a strong Sulaim.'},validate
1249120_44323331_45513911.wav,{'text': ' the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the'},validate
1249120_44323331_35285585.wav,{'text': ' I feel a great amount of pressure of my head.'},validate
1249120_44323331_59191528.wav,{'text': ' I get an air AC when it is cold'},validate
1249120_44323331_61837950.wav,{'text': ' I have been feeling very sad lately.'},validate
1249120_44323331_70756728.wav,{'text': ' the'},validate
1249120_44323331_63059317.wav,{'text': ' my back hurts me a lot'},validate
1249120_44323331_63393498.wav,{'text': ' I have a great.'},validate
1249120_44323331_66888889.wav,{'text': ' the'},validate
1249120_44323331_75046615.wav,{'text': ' I have a problem in my back. I cannot stand it.'},validate
1249120_44323331_63502960.wav,{'text': ' the'},validate
1249120_44323331_77964928.wav,{'text': ' the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the'},validate
1249120_44323331_72563945.wav,{'text': ' the'},validate
1249120_44323331_63258394.wav,{'text': ' I have got four'},validate
1249120_44323331_95281494.wav,{'text': ' I have'},validate
1249120_44323331_88012031.wav,{'text': ' the'},validate
1249120_44323331_89173398.wav,{'text': ' I have a'},validate
1249120_44323331_81285987.wav,{'text': ' the'},validate
1249120_44323331_94962408.wav,{'text': ' I feel bad in my'},validate
1249120_44323331_89529293.wav,{'text': ' my hair is feeling out in hog amount'},validate
1249120_44323331_86516132.wav,{'text': ' the'},validate
1249120_44323331_82659146.wav,{'text': ' when I walk you'},validate
1249120_44323331_81893062.wav,{'text': ' the'},validate
1249120_44323331_84030889.wav,{'text': ' I feel great pain in the head.'},validate
1249120_44323331_84928769.wav,{'text': ' I have pain in my stomach.'},validate
1249120_44323331_79182023.wav,{'text': ' the'},validate
1249120_44323331_95219530.wav,{'text': ' I feel pain in my knee.'},validate
1249120_44323331_95860925.wav,{'text': ' the'},validate
1249120_44442354_97149231.wav,{'text': ' and suffering from shark company being fed'},validate
1249120_44323331_95484507.wav,{'text': ' the'},validate
1249120_44323331_95561004.wav,{'text': ' the'},validate
1249120_44442354_25790660.wav,{'text': ' I am a hair shorter'},validate
1249120_44387284_64093494.wav,"{'text': "" What's the way over? What's the magic?""}",validate
1249120_44415714_12774994.wav,"{'text': "" I think it's hot enough.""}",validate
1249120_44442354_57228239.wav,{'text': ' My skiing is the chain.'},validate
1249120_44442354_96518720.wav,{'text': ' I film the state net in my elbows and shoulder.'},validate
1249120_44442354_52494335.wav,"{'text': "" I can't hate an girlfriend because of my anger""}",validate
